COD. INTERNO;COD. EAN;DESC;SEÇÃO;VENDAS;LOJA;CURVA
15495;7898249771446;SOBRECOXA FGO REGINA CONG BD 1KG ;CONGELADOS;327.0;10;A
61543;7898926342051;FEIJAO CARIOCA PRECIOSO 1KG;CEREAIS-FARINHAS;327.0;10;A
2407;7896090082056;FARINHA DE TRIGO FINNA S/F 1KG;CEREAIS-FARINHAS;326.0;10;A
6860;095188798573;SUCO TAMPICO PET 2L FRUT CITRI;BEBIDAS NAO ALCOOLICAS;325.0;10;A
121195;7898945261012;ACUCAR SAMUKA CRISTAL 1K;CEREAIS-FARINHAS;324.0;10;A
16769;None;GENGIBRE KG;FRUTAS-VERDURAS;322.0;10;A
49073;None;PAO CARIOCA INTEG KG;PANIFICADORA BALCAO;322.0;10;A
79528;None;SUCO NATURAL DE FRUTAS COPO PQ;COMIDAS PRONTAS;322.0;10;A
15920;7897352007381;PAO ROMANA HAMBURGUER 400G;PANIFICADORA OUTROS;321.0;10;A
15920;7897352007381;PAO ROMANA HAMBURGUER 400G;PANIFICADORA BALCAO;321.0;10;A
17086;None;CARRE SUINO FRIBAL CONG KG;CARNES SUINAS;318.0;10;A
101575;7892840816254;SALG ELMA CHIPS CHEETOS 45G ONDAS;PETISCOS SALGADINHOS;316.0;10;A
116389;7892840816438;SALG ELMA CHIPS FANDANGOS 45G PRESUNTO;PETISCOS SALGADINHOS;316.0;10;A
68266;78936683;CERV HEINEKEN LN 330ML;BEBIDAS ALCOOLICAS;315.0;10;A
16065;7897352005660;BISC ROMANA POLVILHO 100G;PANIFICADORA OUTROS;314.0;10;A
118453;7891991297486;CERV SPATEN P MALTE LN 355ML;BEBIDAS ALCOOLICAS;314.0;10;A
16065;7897352005660;BISC ROMANA POLVILHO 100G;PANIFICADORA BALCAO;314.0;10;A
2682;7896220911003;SAL ALTEZA REF 1KG;CONSERVAS ENLATADOS-TEMPE;314.0;10;A
101558;7892840815912;SALG ELMA CHIPS DORITOS 84G QUEIJO NACHO;PETISCOS SALGADINHOS;314.0;10;A
94997;7896378100427;OVOS CAIPIRA REGINA C/20;OVOS;311.0;10;A
96543;78931251;BOMBOM ARCOR BONOBON 15G BEIJINHO;BOMBONIERE;310.0;10;A
68649;7622300990701;BISC CLUB SOCIAL 144G TRAD;BISCOITO-BOLINHOS;310.0;10;A
10898;7891024132371;CR DENT COLGATE TRIP ACAO 180G;HIGIENE BUCAL;310.0;10;A
61932;7898403782011;LEITE UHT BETANIA S/LAC LACTOLIV 1L;LATICINIOS;309.0;10;A
61932;7898403782011;LEITE UHT BETANIA S/LAC LACTOLIV 1L;LEITES;309.0;10;A
60651;None;PRES SEARA COZ MAGRO EMB KG;EMBUTIDOS-DEFUMADOS;307.0;10;A
80856;7898388110090;AGUA MINERAL SERRA GRANDE C/G 510ML;BEBIDAS NAO ALCOOLICAS;307.0;10;A
2558;7893500020110;ARROZ TIO JOAO BCO TP1 1KG;CEREAIS-FARINHAS;306.0;10;A
69388;None;BACON SEARA TABLETE KG;EMBUTIDOS-DEFUMADOS;304.0;10;A
122311;7891152801514;BISC FORTALEZA CR CRACKER TOST 350G;BISCOITO-BOLINHOS;303.0;10;A
64462;7891035800214;LIMP VEJA M USO 500ML 10% DESC ORIGINAL;LIMPADORES;303.0;10;A
22752;None;SUCO NATURAL DE FRUTAS COPO;PANIFICADORA BALCAO;303.0;10;A
22752;None;SUCO NATURAL DE FRUTAS COPO;COMIDAS PRONTAS;303.0;10;A
113804;7500435154420;APAR BARB GILLETTE ULTRAG 2 C/2;HIGIENE PESSOAL;302.0;10;A
98207;7896945402473;AZEITONA TAMBAU VDE C/C SH 100G;CONSERVAS ENLATADOS-TEMPE;297.0;10;A
6706;7894900583717;SUCO KAPO 200ML MORANGO;BEBIDAS NAO ALCOOLICAS;297.0;10;A
97802;7891991014915;REFRIG GUAR ANTARCTICA PET 200ML;BEBIDAS NAO ALCOOLICAS;297.0;10;A
106537;7898930906003;OVOS TIJUCA EXTRA BCO C/20;OVOS;297.0;10;A
5947;7896490288874;COLORIFICO KIMIMO S/SAL 100G;CONSERVAS ENLATADOS-TEMPE;296.0;10;A
6966;7894900320015;REFRIG SCHWEPPES CITRUS 350ML;BEBIDAS NAO ALCOOLICAS;295.0;10;A
119622;7622210566409;CHOC LACTA BIS XTRA 45G BLACK;BOMBONIERE;291.0;10;A
131552;7897469401065;REQ CREM SAB & VIDA LIG 400G;LATICINIOS;290.0;10;A
338;7896098900253;DETERG LIQ YPE 500ML CLEAR;LAVA ROUPAS-LOUCAS;289.0;10;A
17046;None;PEITO BOV C/OSSO FRIBAL KG;CARNES BOVINAS;287.0;10;A
15731;7894904005482;SALS SEARA HOT DOG 500G;EMBUTIDOS-DEFUMADOS;287.0;10;A
90789;78938793;PASTILHA ADAMS HALLS 28G CEREJA;BOMBONIERE;286.0;10;A
120757;7896292333000;MOLHO PREDILECTA TRAD SH 300G;CONSERVAS ENLATADOS-TEMPE;286.0;10;A
123251;7891152801811;BISC AMORI RECH 125G CHOC BCO;BISCOITO-BOLINHOS;286.0;10;A
16781;None;ATA KG;FRUTAS-VERDURAS;286.0;10;A
63316;7895144892931;GOMA MASC MENTOS 3LAM 8,5G SPERARMINT;BOMBONIERE;285.0;10;A
2639;7896116900050;FEIJAO PRETO KICALDO 1KG;CEREAIS-FARINHAS;285.0;10;A
3234;7891000065440;LEITE COND MOCA SEM DESN TP 395G;MATINAIS;283.0;10;A
101267;7891164004637;LING AURORA CHURRASCO 700G;EMBUTIDOS-DEFUMADOS;283.0;10;A
73548;None;BIFE FRIBAL LIG EMB KG;CARNES BOVINAS;283.0;10;A
130657;7899659900785;MILHO VDE BONARE LT 170G;CONSERVAS ENLATADOS-TEMPE;282.0;10;A
6332;7891991001373;REFRIG GUAR ANTARCTICA ZERO 2L;BEBIDAS NAO ALCOOLICAS;282.0;10;A
90497;7898249770883;LING MERCI CALAB 360G ;EMBUTIDOS-DEFUMADOS;279.0;10;A
58675;7897352009965;PAO ROMANA INT MULTICEREAIS 350G;PANIFICADORA OUTROS;277.0;10;A
107424;7891095031115;BATATA PALHA YOKI TRAD 105G;PETISCOS SALGADINHOS;275.0;10;A
65654;7891091061598;SALG PIPPOS 60G PIZZA;PETISCOS SALGADINHOS;274.0;10;A
84028;7898962794166;PAPEL HIG MIMMO FD 30M L12 P11 NEUTRO;PAP HIG GUARD;273.0;10;A
227;7896013100515;DETERG LIQ BRILUX 500ML NEUTRO;LAVA ROUPAS-LOUCAS;273.0;10;A
82089;7898914233330;AGUA ADIC SAIS LAFONTE S/G 1,5L;BEBIDAS NAO ALCOOLICAS;269.0;10;A
15837;7896510100025;MANTEIGA MARANGUAPE 500G;LATICINIOS;269.0;10;A
15859;7896280600039;PAO PANE VITA FORMA 500G;PANIFICADORA BALCAO;269.0;10;A
15859;7896280600039;PAO PANE VITA FORMA 500G;PANIFICADORA OUTROS;269.0;10;A
115659;7898677310002;LEITE DE COCO FREDAO 200ML;CONSERVAS ENLATADOS-TEMPE;267.0;10;A
1953;7891152321319;BISC FORTALEZA FAMILIARES 400G LEITE;BISCOITO-BOLINHOS;267.0;10;A
76705;040232856044;PAO DE JESUS MC PAES TRAD 270G;PANIFICADORA OUTROS;265.0;10;A
2737;7898366930016;FARINHA DE MILHO VITAMILHO 500G;DERIVADOS DE MILHO;265.0;10;A
2574;7897136400155;FEIJAO CARIOCA KICALDO 1KG;CEREAIS-FARINHAS;264.0;10;A
6836;7892840800406;REFRIG PEPSI 1L;BEBIDAS NAO ALCOOLICAS;264.0;10;A
67244;7897240900145;REFRIG SAO GERALDO CAJU PET 250ML;BEBIDAS NAO ALCOOLICAS;264.0;10;A
64994;7898366001358;UVA DA HORA DOCE MEL 250G S/SEM;FRUTAS-VERDURAS;263.0;10;A
16725;None;HORTELA COMUM;FRUTAS-VERDURAS;263.0;10;A
82092;7898914233323;AGUA ADIC SAIS LAFONTE S/G 500ML;BEBIDAS NAO ALCOOLICAS;263.0;10;A
3210;7898403780925;CR LEITE BETANIA TP 200G;MATINAIS;262.0;10;A
75900;7896005217504;BISC SOL HITS 80G CEB SALSA;BISCOITO-BOLINHOS;262.0;10;A
116379;7891000355756;ACHOC EM PO NESCAU LT 370G;MATINAIS;261.0;10;A
5386;7896244830076;OREGANO ISHASHI 10G;CONSERVAS ENLATADOS-TEMPE;261.0;10;A
94176;7891962056678;BISC BAUDUCCO CHOCO BISCUIT 80G MEIO AMARGO;BISCOITO-BOLINHOS;259.0;10;A
2883;7891021006071;CAFE VACUO MELITTA TRAD 250G;CAFE VACUO-MOIDO;258.0;10;A
127785;7891000336373;CHOC NESTLE BARRA ALPINO 85G LEITE;BOMBONIERE;257.0;10;A
116385;7892840817909;SALG ELMA CHIPS CHEETOS 40G LUA;PETISCOS SALGADINHOS;256.0;10;A
82090;7898914233385;GUA ADIC SAIS LAFONTE C/G 500ML ;BEBIDAS NAO ALCOOLICAS;255.0;10;A
16745;None;TANGERINA PONKAN KG;FRUTAS-VERDURAS;255.0;10;A
2196;7891079000205;MAC LAMEN NISSIN 85G CARNE;MASSAS;255.0;10;A
65697;7898952110198;BOLO VITAMAX SABORES 500G;PANIFICADORA OUTROS;254.0;10;A
329;7896654100288;DETERG LIQ UNOLAR 500ML NEUTRO;LAVA ROUPAS-LOUCAS;254.0;10;A
16878;None;BERINJELA KG;FRUTAS-VERDURAS;251.0;10;A
58672;7897352009996;PAO ROMANA INT LINHACA 350G;PANIFICADORA OUTROS;251.0;10;A
60214;None;TAPIOCA C/QUEIJO UND;COMIDAS PRONTAS;251.0;10;A
75412;7891000249239;CHOC KITKAT 4 FINGERS 41,5G BCO;BOMBONIERE;251.0;10;A
24377;7891991296342;CERV BUDWEISER SLK LT 350ML ;BEBIDAS ALCOOLICAS;250.0;10;A
129631;7896051166412;BEB LAC ITAMBE WHEY TP 250ML CHOC;MATINAIS;248.0;10;A
15692;7893000394117;MARGARINA QUALY C/SAL 250G;LATICINIOS;247.0;10;A
98082;7891150066526;LV ROUPA LIQ BRILHANTE REF 900ML HIG TOTAL;LAVA ROUPAS-LOUCAS;246.0;10;A
16011;7898220961651;BISC OSHO SEQUILHO 290G;PANIFICADORA BALCAO;246.0;10;A
100602;None;LOMBO SUINO CONG FRIBAL KG;CARNES SUINAS;246.0;10;A
63327;7896262304306;DROPS MENTOS SM STICK 37,5G MINT;BOMBONIERE;246.0;10;A
16011;7898220961651;BISC OSHO SEQUILHO 290G;PANIFICADORA OUTROS;246.0;10;A
1954;7891152321302;BISC FORTALEZA FAMILIARES SALG 400G CRACKER MINI;BISCOITO-BOLINHOS;246.0;10;A
61287;7898928927485;UVA PASSAS EXCELENCIA PTA 150G;FRUTAS-VERDURAS;245.0;10;A
68725;7898305851006;BISC PEPULHA POLVILHO TRAD 80G;BISCOITO-BOLINHOS;245.0;10;A
19790;7897161360059;REMOV ESMALTE ALYNE 100ML COM ACETONA;PRODUTOS DE BELEZA;244.0;10;A
125834;7622210571786;REFRESCO TANG 18G UVA;MATINAIS;242.0;10;A
14640;7898403780574;BEB LAC BETANIA MORANGO 540G ;LATICINIOS;242.0;10;A
125834;7622210571786;REFRESCO TANG 18G UVA;BEBIDAS NAO ALCOOLICAS;242.0;10;A
115641;7896051165446;QJO ITAMBE FAT 150G MUSSARELA;LATICINIOS;242.0;10;A
6389;7894900027020;REFRIG COCA COLA 2,5L;BEBIDAS NAO ALCOOLICAS;241.0;10;A
51153;7896654100417;DETERG LIQ UNOLAR 500ML CLEAR;LAVA ROUPAS-LOUCAS;241.0;10;A
95321;7896002303477;PAO PLUSVITA ARTESANAL INT 500G;PANIFICADORA OUTROS;241.0;10;A
6316;7891991002189;REFRIG GUAR ANTARCTICA LT 350ML TRAD;BEBIDAS NAO ALCOOLICAS;241.0;10;A
65615;78912922;REFRIG FANTA PET LARANJA 250ML;BEBIDAS NAO ALCOOLICAS;241.0;10;A
5028;7790070218216;AZEITE COCINERO EV 500ML;CONSERVAS ENLATADOS-TEMPE;239.0;10;A
90774;None;PAO DOCE KG;PANIFICADORA BALCAO;239.0;10;A
118452;7891991297431;CERV SPATEN P MALTE LT 350ML;BEBIDAS ALCOOLICAS;238.0;10;A
121404;7896510100520;REQ CREM MARANGUAPE 400G TRAD;LATICINIOS;238.0;10;A
61711;7891515977511;LING PERDIGAO CALAB 400G;EMBUTIDOS-DEFUMADOS;236.0;10;A
121414;7896036099544;MOLHO TARANTELLA TRAD SH 300G;CONSERVAS ENLATADOS-TEMPE;236.0;10;A
15392;7898249771149;COXA FGO REGINA RESF 700G;RESFRIADOS;234.0;10;A
16822;7898902651023;FEIJAO VERDE NATAN 500G;FRUTAS-VERDURAS;234.0;10;A
15392;7898249771149;COXA FGO REGINA RESF 700G;CONGELADOS;234.0;10;A
123252;7891152801828;BISC AMORI RECH 125G FLOR NEGRA;BISCOITO-BOLINHOS;233.0;10;A
15668;7894904271733;MARGARINA PRIMOR 250G;LATICINIOS;233.0;10;A
16850;7898994031215;ACEROLA JJAC 500G;FRUTAS-VERDURAS;233.0;10;A
6087;7891132019281;TEMP SAZON PO 60G VERMELHO;CONSERVAS ENLATADOS-TEMPE;231.0;10;A
17071;None;BIFE ESPECIAL BOV FRIBAL KG;CARNES BOVINAS;230.0;10;A
15497;7898249771163;SOBRECOXA FGO REGINA RESF 700G;RESFRIADOS;230.0;10;A
11455;7896006412656;PAPEL HIG FLORAL 30M C/4 NEUTRO;PAP HIG GUARD;230.0;10;A
15497;7898249771163;SOBRECOXA FGO REGINA RESF 700G;CONGELADOS;230.0;10;A
122962;7898994909804;MORANGO SERRA SUL BD 250G;FRUTAS-VERDURAS;230.0;10;A
101780;7899916906031;SUCO NAT ONE AMBIE 180ML UVA/MACA;BEBIDAS NAO ALCOOLICAS;229.0;10;A
52163;7894900550061;SUCO DEL VALLE FRUT PET 1,5L UVA;BEBIDAS NAO ALCOOLICAS;229.0;10;A
16757;None;KIWI IMPORTADO KG;FRUTAS-VERDURAS;229.0;10;A
113987;7891150079212;CATCHUP ARISCO PET 370G;LAVA ROUPAS-LOUCAS;228.0;10;A
120091;7040511025010;UVA VITORIA BETINHO 500G;FRUTAS-VERDURAS;228.0;10;A
113987;7891150079212;CATCHUP ARISCO PET 370G;VESTUARIO;228.0;10;A
85070;7896001045149;ESP BETTANIN BRILHUS L4 P3 BT4514;ACESSORIOS DE LIMPEZA;228.0;10;A
113987;7891150079212;CATCHUP ARISCO PET 370G;CONSERVAS ENLATADOS-TEMPE;228.0;10;A
87283;7898941651862;MINI COXINHA SUCRE FGO 375G;CONGELADOS;227.0;10;A
50189;None;PRATINHO TIPICO;COMIDAS PRONTAS;227.0;10;A
15455;7896500300145;PAO DE QUEIJO GOSTO MINEIRO 400G COQUETEL;CONGELADOS;226.0;10;A
2643;7898402890045;FEIJAO PRETO TIO MARCIO 1KG;CEREAIS-FARINHAS;226.0;10;A
88135;7891962054575;BISC BAUDUCCO WAFER 78G BRIGADEIRO;BISCOITO-BOLINHOS;226.0;10;A
4614;7896009301049;SARD COQUEIRO 125G AO OLEO;CONSERVAS ENLATADOS-TEMPE;225.0;10;A
98071;7500435140966;AMAC DOWNY CONC SH 400ML BRISA DE VERAO;AMACIANTES-PASSA ROUPAS;225.0;10;A
6;7898422745523;LV ROUPA PO ALA SH 500G FLOR CEREJA/LAV;LAVA ROUPAS-LOUCAS;225.0;10;A
84833;7891000261033;IOG NESTLE NINHO POLPA 540G;LATICINIOS;224.0;10;A
130448;7891091011555;CAFE VACUO BLEND 53 250G TRADICIONAL;CAFE VACUO-MOIDO;224.0;10;A
126764;7896253401472;ROSQUINHA RANCHEIRO 300G CHOC;BISCOITO-BOLINHOS;223.0;10;A
17012;None;FIGADO BOV CONG FRIBAL KG;CARNES BOVINAS;223.0;10;A
60035;None;QJO SANDWICH 176F PROCESSADO KG CHEDDAR;LATICINIOS;223.0;10;A
72473;7891000115633;RACAO DOG CHOW MOLHO 100G CARNE;ALIMENTOS P. ANIMAIS;223.0;10;A
12683;7898909769059;FOSFORO ARGOS C/10;UTILIDADES DOMESTICAS;222.0;10;A
116390;7892840816452;SALG ELMA CHIPS FANDANGOS 45G QJO;PETISCOS SALGADINHOS;221.0;10;A
304;7891022638004;DETERG LIQ LIMPOL 500ML NEUTRO;LAVA ROUPAS-LOUCAS;221.0;10;A
84382;7898932426042;FLOCAO DE MILHO MARATA 500G;DERIVADOS DE MILHO;219.0;10;A
15811;7891515880507;LING PERDIGAO MISTA FININH DEF 240G;EMBUTIDOS-DEFUMADOS;218.0;10;A
6566;7894900030044;REFRIG FANTA LARANJA LT 350ML;BEBIDAS NAO ALCOOLICAS;218.0;10;A
96544;78931244;BOMBOM ARCOR BONOBON 15G BRIGADEIRO;BOMBONIERE;217.0;10;A
2853;7896051131069;LEITE PO ITAMBE DESN SH 200G;LEITES;217.0;10;A
94853;7891040299614;ESP SCOTCH BRITE MULTIUSO L4 P3 ;ACESSORIOS DE LIMPEZA;216.0;10;A
222;7896013104070;DETERG LIQ BRILUX 500ML CRISTAL;LAVA ROUPAS-LOUCAS;216.0;10;A
119253;7896378100526;OVOS REGINA BCO EXTRA C/30;OVOS;215.0;10;A
123439;7891152801903;BISC AMORI RECH 35,6G MOR;BISCOITO-BOLINHOS;214.0;10;A
2544;7896024340337;ARROZ PAI JOAO BCO TP1 1KG;CEREAIS-FARINHAS;214.0;10;A
2503;7893500020301;ARROZ MEU BIJU BCO TP1 1KG;CEREAIS-FARINHAS;214.0;10;A
6556;7894900031515;REFRIG FANTA LARANJA 2L;BEBIDAS NAO ALCOOLICAS;213.0;10;A
15003;7894904002450;HAMB SEARA TEXAS BURGER 672G;CONGELADOS;213.0;10;A
1952;7891152321296;BISC FORTALEZA FAMILIARES 400G DOCE;BISCOITO-BOLINHOS;213.0;10;A
15425;7898249771194;COXINHA ASA FGO REGINA RESF 700G;RESFRIADOS;212.0;10;A
56224;7897167100222;SAL SOSAL MOIDO 1KG;CONSERVAS ENLATADOS-TEMPE;212.0;10;A
15425;7898249771194;COXINHA ASA FGO REGINA RESF 700G;CONGELADOS;212.0;10;A
38093;None;PALETA SUINA FRESCA C/TOUC;CARNES SUINAS;212.0;10;A
14919;7898034920240;IOG ISIS FRUTISIS BI CAMADA 150G;LATICINIOS;212.0;10;A
4851;7896007811007;MOLHO SHOYU SAKURA 150ML;CONSERVAS ENLATADOS-TEMPE;211.0;10;A
2674;7898402890113;FARINHA MAND TIO MARCIO AMAR 1KG;CEREAIS-FARINHAS;211.0;10;A
17039;None;MUSCULO BOV TRASEIRO FRIBAL KG;CARNES BOVINAS;210.0;10;A
16880;None;COUVE FLOR KG;FRUTAS-VERDURAS;210.0;10;A
14827;7891164020149;HAMB AURORA FAROESTE 56G MISTO;CONGELADOS;210.0;10;A
16858;7898218050046;SALSA COMUM UND;FRUTAS-VERDURAS;209.0;10;A
6693;7896179501690;SUCO JANDAIA TP 200ML CAJU;BEBIDAS NAO ALCOOLICAS;209.0;10;A
15446;7898311230017;PAO DE QUEIJO DELICIA MINEIRA 300G;CONGELADOS;208.0;10;A
15481;7898249771125;PEITO FGO REGINA RESF 700G;RESFRIADOS;208.0;10;A
15481;7898249771125;PEITO FGO REGINA RESF 700G;CONGELADOS;208.0;10;A
4472;7895800400159;GOMA MASCA TRIDENT 8G HORTELA;BOMBONIERE;208.0;10;A
46618;7898930234168;MILHO P/PIPOCA KICALDO 500G;DERIVADOS DE MILHO;207.0;10;A
21172;7898943163028;SARD ROBINSON CRUSOE 125G MOL TOMATE;CONSERVAS ENLATADOS-TEMPE;207.0;10;A
40201;None;SOPA PORCAO;COMIDAS PRONTAS;206.0;10;A
124754;7898923678313;AGUA MINERAL LIMPIDA C/G 500ML;BEBIDAS NAO ALCOOLICAS;206.0;10;A
7575;7894488000019;ALGODAO FLOC ZIG ZAG 25G;HIGIENE PESSOAL;206.0;10;A
98115;7891150066519;LV ROUPA LIQ BRILHANTE REF 900ML LIMP TOTAL;LAVA ROUPAS-LOUCAS;205.0;10;A
16744;None;TANGERINA CLEMEVILLE KG;FRUTAS-VERDURAS;205.0;10;A
73119;7622210411501;CHOC LACTA 5STAR 40G;BOMBONIERE;205.0;10;A
76008;7897352009095;PAO ROMANA FORMA S/C 400G;PANIFICADORA OUTROS;205.0;10;A
16997;None;COSTELA BOV FRIBAL KG;CARNES BOVINAS;205.0;10;A
44398;7891000098967;NESTON 3 CEREAIS SH 210G;MATINAIS;204.0;10;A
60219;7896105800774;BATATA CONG MCCAIN TRAD 400G;CONGELADOS;203.0;10;A
16626;None;PRES REZENDE COZIDO S/CAPA EMB KG;EMBUTIDOS-DEFUMADOS;203.0;10;A
22184;None;PEITO PERU SADIA DEF EMB KG;EMBUTIDOS-DEFUMADOS;203.0;10;A
122692;7891152801521;BISC RICHESTER CR CRACKER SUP 350G MANT;BISCOITO-BOLINHOS;202.0;10;A
3246;7891000126905;CR LEITE NESTLE TP 200G;MATINAIS;202.0;10;A
122689;7891152801583;BISC FORTALEZA MARIA 350G TRAD;BISCOITO-BOLINHOS;202.0;10;A
125044;7895144892825;GOMA MASC MENTOS COOL WHITE 8,5G PEPPERMINT;BOMBONIERE;201.0;10;A
125298;None;TORRADA CARIOCA TO GO KG;PANIFICADORA BALCAO;201.0;10;A
22593;None;COSTELA SUINA FRIBAL FRESCA C/TO KG;CARNES SUINAS;199.0;10;A
3158;7897015100015;CAJUINA NORDESTINA 480ML;BEBIDAS NAO ALCOOLICAS;199.0;10;A
17109;None;TOUCINHO FRIBAL FRESCO EMB KG;CARNES SUINAS;199.0;10;A
2976;7891000306703;CAFE SOLUV NESCAFE ORIG REF 50G;MATINAIS;199.0;10;A
76115;7896051124047;IOG ITAMBE 1250G MORANG;LATICINIOS;198.0;10;A
10999;7896006400035;PAPEL HIG FLORAL 30M C/4 PERF/TRAD;PAP HIG GUARD;198.0;10;A
16183;7898246080015;GOMA FRESCA INES 1K;GOMA FRESCA - PAMONHA;198.0;10;A
15524;7896510100247;REQ CREM MARANGUAPE 200G;LATICINIOS;198.0;10;A
16803;7898218050060;RUCULA COMUM;FRUTAS-VERDURAS;198.0;10;A
127072;7891000369098;CHOC NESTLE BARRA 80G AO LEITE;BOMBONIERE;198.0;10;A
123437;7891152801880;BISC ESCURETO RECH 71,2G;BISCOITO-BOLINHOS;198.0;10;A
65616;78909052;REFRIG FANTA PET UVA 250ML;BEBIDAS NAO ALCOOLICAS;198.0;10;A
120678;7891991015486;CERV STELLA ARTOIS LN 330ML;BEBIDAS ALCOOLICAS;197.0;10;A
99963;7894904204557;LING SEARA FININHA DEF 215G;EMBUTIDOS-DEFUMADOS;197.0;10;A
118544;7891164113568;TIRINHA FGO AURORA 300G;CONGELADOS;197.0;10;A
79518;None;CAPPUCCINO XICARA;COMIDAS PRONTAS;197.0;10;A
56223;7897167100024;SAL SOSAL REFINADO 1KG;CONSERVAS ENLATADOS-TEMPE;197.0;10;A
15513;7898069100013;GELO EM TUBO CRISTAL 3K;CONGELADOS;197.0;10;A
15456;7896500300114;PAO DE QUEIJO GOSTO MINEIRO 400G TRAD;CONGELADOS;196.0;10;A
1950;7891152321517;BISC FORTALEZA PETIT CRACKER 400G;BISCOITO-BOLINHOS;196.0;10;A
6568;7894900050042;REFRIG FANTA UVA LT 350ML;BEBIDAS NAO ALCOOLICAS;196.0;10;A
16763;None;PIMENTAO VERMELHO KG;FRUTAS-VERDURAS;196.0;10;A
63315;7895144899930;GOMA MASC MENTOS 3LAM 8,5G MOR/MAC;BOMBONIERE;196.0;10;A
101223;7898142864665;CHOC ARCOR BARRA 20G 70% CACAU;BOMBONIERE;195.0;10;A
46418;7891152342123;BOLINHO ANIMADOS ZOO 40G BRIGAD C/CHOC;BISCOITO-BOLINHOS;193.0;10;A
6561;7894900051513;REFRIG FANTA UVA 2L;BEBIDAS NAO ALCOOLICAS;193.0;10;A
98427;7898224824785;RACAO NHAC! CAES FILHOTE KG;ALIMENTOS P. ANIMAIS;193.0;10;A
125396;7898366001846;UVA VITORIA R GOURMET 400G;FRUTAS-VERDURAS;192.0;10;A
67781;7895144603148;DROPS MENTOS SM STICK 37,5G RAINBOW;BOMBONIERE;191.0;10;A
101313;7898922012286;FEIJAO CORDA DONA DE 1KG;CEREAIS-FARINHAS;191.0;10;A
122489;7891150086531;LV ROUPA PO BRILHANTECX 2,2KG LIMP TOTAL;LAVA ROUPAS-LOUCAS;189.0;10;A
3617;7896775400052;LEITE UHT JAGUARIBE INT 1L;LEITES;189.0;10;A
128958;7896058259193;BISC ARCOR PASSION WAFER 80G AMARGO;BISCOITO-BOLINHOS;189.0;10;A
127078;7891000368626;CHOC NESTLE BARRA 80G GALAK BCO;BOMBONIERE;188.0;10;A
15412;7898249771477;COXA SOBRECOXA FGO REGINA BD CG 1KG ;CONGELADOS;188.0;10;A
74963;7894900530308;AGUA MINERAL CRYSTAL PET 350ML;PANIFICADORA BALCAO;187.0;10;A
74963;7894900530308;AGUA MINERAL CRYSTAL PET 350ML;BEBIDAS NAO ALCOOLICAS;187.0;10;A
16667;None;AMEIXA FRESCA IMPORTADA KG;FRUTAS-VERDURAS;187.0;10;A
81776;7896098902042;DETERG LIQ YPE 500ML CAPIM LIMAO;LAVA ROUPAS-LOUCAS;187.0;10;A
16989;None;CONTRA FILE FRIBAL KG;CARNES BOVINAS;187.0;10;A
132424;7898005861350;SALG KI 80G GALINHA;PETISCOS SALGADINHOS;186.0;10;A
61545;7898926342068;FEIJAO CORDA PRECIOSO 1KG;CEREAIS-FARINHAS;186.0;10;A
113738;7896224000024;ARROZ CELIA PARB TP1 1KG;CEREAIS-FARINHAS;186.0;10;A
220;7896013102359;DETERG LIQ BRILUX 500ML COCO;LAVA ROUPAS-LOUCAS;186.0;10;A
10795;7891024134610;CR DENT COLGATE MPA 180G;HIGIENE BUCAL;185.0;10;A
121478;None;QJO COALHO FRAMILK KG PECA;LATICINIOS;185.0;10;A
59256;7896051130109;LEITE PO ITAMBE DESN SH 500G;LEITES;185.0;10;A
125702;7896045109067;CAFE VACUO STA CLARA EX FORTE 250G;CAFE VACUO-MOIDO;185.0;10;A
6355;7894900911510;REFRIG KUAT GUARANA 2L;BEBIDAS NAO ALCOOLICAS;185.0;10;A
16031;7897352009163;BISC ROMANA LINHACA 300G;PANIFICADORA OUTROS;184.0;10;A
16031;7897352009163;BISC ROMANA LINHACA 300G;PANIFICADORA BALCAO;184.0;10;A
75172;7894904578146;HAMB REZENDE 56G;CONGELADOS;184.0;10;A
67187;7891515474737;STEAK SADIA FGO 100G;CONGELADOS;184.0;10;A
15613;7894904271528;MARGARINA DELICIA 500G;LATICINIOS;183.0;10;A
133166;7896004006239;BATATA FRITA PRINGLES 109G CREME CEBOLA;PETISCOS SALGADINHOS;183.0;10;A
75901;7896005217498;BISC SOL HITS 80G CHURRASCO;BISCOITO-BOLINHOS;182.0;10;A
3276;7894000010014;AMIDO MILHO MAIZENA 200G;MATINAIS;182.0;10;A
82713;7891150058903;MILHO VDE KNORR 170G;CONSERVAS ENLATADOS-TEMPE;182.0;10;A
3276;7894000010014;AMIDO MILHO MAIZENA 200G;DERIVADOS DE MILHO;182.0;10;A
67776;7895144603223;DROPS MENTOS SM STICK 37,5G TUTTI FRUTTI;BOMBONIERE;181.0;10;A
1705;7892840816414;SALG ELMA CHIPS CEBOLITOS 60G;PETISCOS SALGADINHOS;181.0;10;A
3621;7896005279489;FERMENTO PO D BENTA 100G TRAD;MATINAIS;180.0;10;A
123396;None;PAO DE QUEIJO TO GO KG;PANIFICADORA BALCAO;180.0;10;A
79199;7891962051574;BOLINHO BAUDUCCO ROLL 34G CHOC;BISCOITO-BOLINHOS;179.0;10;A
17029;None;MAO DE VACA FRIBAL KG;CARNES BOVINAS;179.0;10;A
